user_id,city,order_frequency,avg_order_value,segment,restaurant_id,cuisine,rating,item_id,category,hour_of_day,is_lunch,is_dinner,cart_size,addon_accepted
262,San Jose,5,16.84645446115643,Budget,179,Japanese,4.2,1121,Main,14,True,False,4,True
856,Philadelphia,4,25.659177779482903,Budget,41,French,3.4,1661,Drink,22,False,False,2,False
700,Philadelphia,3,16.203926739237343,Budget,98,Indian,4.1,5,Main,10,False,False,1,True
426,New York,7,19.653619603515065,Premium,77,American,3.2,941,Side,10,False,False,1,False
795,Philadelphia,6,28.367279284056952,Premium,119,Korean,3.2,838,Side,22,False,False,3,True
229,Houston,10,9.783589065821719,Budget,173,French,3.7,54,Dessert,10,False,False,4,True
301,Houston,7,24.134531485989054,Premium,16,Italian,4.4,1227,Side,18,False,True,5,False
697,San Jose,4,20.16608034504533,Budget,86,Italian,4.2,127,Side,20,False,True,5,False
950,Phoenix,10,9.465373971858211,Budget,52,Mexican,4.0,975,Main,13,True,False,5,False
680,Chicago,4,14.729964464594103,Budget,163,Chinese,3.5,1944,Dessert,13,True,False,3,True
592,San Diego,7,15.686850773377564,Premium,176,Chinese,3.5,1979,Main,20,False,True,1,True
756,Dallas,7,4.212930521212305,Budget,80,Korean,3.5,1557,Side,15,False,False,3,True
502,San Antonio,3,12.017140828261974,Budget,57,Indian,5.0,1494,Dessert,13,True,False,3,False
804,Chicago,5,17.89399642380851,Premium,140,French,3.2,395,Side,19,False,True,2,True
141,San Antonio,3,19.73721134452389,Premium,197,French,3.5,1121,Main,17,False,False,1,False
724,San Antonio,9,12.678412474883922,Budget,171,Japanese,4.9,1608,Main,19,False,True,4,False
857,Los Angeles,4,11.031532586836363,Budget,108,French,4.2,1778,Drink,17,False,False,4,False
765,San Antonio,8,18.734417469981068,Budget,120,Chinese,5.0,433,Dessert,17,False,False,5,False
875,Dallas,8,36.69956066957869,Budget,179,Japanese,4.2,382,Dessert,17,False,False,2,False
809,Dallas,5,6.763354153917785,Budget,50,French,3.8,1904,Side,20,False,True,4,True
182,New York,6,17.451923181624913,Premium,178,Mexican,4.1,265,Drink,11,True,False,3,True
268,Dallas,7,16.254650185446682,Budget,43,Greek,4.6,432,Dessert,18,False,True,4,False
507,New York,3,9.16217444995283,Budget,32,American,3.4,201,Dessert,14,True,False,5,False
604,Houston,11,15.01579846650766,Budget,50,French,3.8,1304,Side,16,False,False,3,False
396,Phoenix,9,12.83502765224797,Budget,103,French,3.4,1895,Side,18,False,True,1,True
680,Chicago,4,14.729964464594103,Budget,125,Korean,3.6,268,Main,20,False,True,3,True
354,New York,8,17.294147380583862,Budget,19,Indian,4.0,1732,Dessert,16,False,False,5,False
168,San Antonio,7,12.986383022486415,Budget,121,Italian,3.8,1536,Drink,18,False,True,1,True
725,New York,8,11.237113530920638,Budget,46,Indian,4.1,1066,Drink,17,False,False,5,False
303,Phoenix,6,15.091874422023114,Budget,31,Italian,4.0,1035,Side,13,True,False,2,False
386,Houston,5,6.162071464388833,Budget,14,Japanese,3.8,1015,Drink,20,False,True,4,True
701,Dallas,10,16.71764581172689,Premium,130,Greek,4.1,915,Drink,10,False,False,4,False
34,Houston,4,78.26375394930282,Premium,104,Korean,4.0,1521,Main,20,False,True,4,False
184,San Antonio,8,14.569974417124353,Budget,98,Indian,4.1,927,Side,12,True,False,5,False
148,Los Angeles,3,15.650716078571666,Budget,30,Italian,4.3,986,Main,16,False,False,5,True
588,New York,8,19.890965834024996,Premium,148,French,4.1,420,Main,20,False,True,3,False
809,Dallas,5,6.763354153917785,Budget,36,Japanese,3.3,1218,Drink,10,False,False,1,False
611,Los Angeles,3,9.915392181168704,Budget,163,Chinese,3.5,1825,Dessert,14,True,False,3,False
598,San Jose,8,11.730205689367445,Budget,64,Chinese,4.1,16,Main,17,False,False,5,False
119,Chicago,6,7.325811360644323,Budget,11,French,3.2,1432,Side,21,False,True,1,False
521,Philadelphia,5,13.66253020392252,Budget,32,American,3.4,1106,Side,19,False,True,3,True
199,San Jose,4,13.06153036854541,Budget,124,Indian,3.7,16,Drink,15,False,False,1,False
410,San Diego,4,9.324388399744718,Budget,134,Korean,4.0,1123,Side,21,False,True,4,False
513,Chicago,3,19.997941216813043,Budget,107,Greek,3.5,1373,Dessert,12,True,False,5,True
536,Philadelphia,5,16.977223144284817,Premium,91,Thai,4.1,1305,Dessert,20,False,True,1,True
812,Houston,8,29.72538485440063,Premium,81,Korean,3.8,1502,Dessert,16,False,False,4,True
652,Phoenix,3,8.458464771742307,Budget,158,Thai,4.2,884,Drink,10,False,False,5,True
461,New York,6,23.296142118988534,Premium,13,American,4.7,1497,Dessert,12,True,False,5,False
387,San Jose,10,24.440365311513457,Budget,37,American,3.9,1598,Drink,21,False,True,1,False
204,New York,11,10.738226856255618,Budget,48,Japanese,3.8,1736,Dessert,19,False,True,2,True
371,Dallas,2,10.866667129863107,Budget,131,French,4.4,1239,Side,9,False,False,5,True
375,New York,6,19.97206574874386,Budget,184,Greek,3.4,1234,Main,21,False,True,5,True
411,San Diego,4,17.940589772465938,Budget,125,Korean,3.6,633,Dessert,9,False,False,1,False
979,Phoenix,4,14.37671148423547,Budget,30,Italian,4.3,1251,Dessert,17,False,False,1,False
749,San Antonio,8,9.070739933526387,Budget,18,Korean,4.4,856,Side,11,True,False,3,True
593,Los Angeles,6,9.36575696754516,Budget,154,Indian,4.6,1669,Drink,13,True,False,5,False
336,Houston,3,8.931427181488322,Budget,40,Greek,3.6,1482,Drink,10,False,False,3,True
620,Houston,8,10.421893745636618,Premium,92,Greek,3.8,571,Side,17,False,False,1,False
349,Dallas,4,11.072628421939008,Budget,62,Greek,3.9,1558,Drink,16,False,False,2,False
754,Philadelphia,5,4.491712848635995,Budget,3,French,3.9,265,Dessert,10,False,False,3,False
359,San Diego,3,10.340338874890973,Budget,116,Greek,3.9,1396,Drink,11,True,False,5,True
507,New York,3,9.16217444995283,Budget,97,Korean,5.0,361,Drink,22,False,False,5,False
368,Los Angeles,5,27.1432015797102,Budget,79,American,4.3,838,Side,10,False,False,1,True
550,Dallas,3,9.393448289591982,Budget,138,French,2.8,1227,Dessert,14,True,False,1,True
176,Los Angeles,4,8.341977024295797,Budget,72,Italian,4.2,250,Side,10,False,False,4,False
923,Houston,4,49.02780173673987,Premium,119,Korean,3.2,1635,Main,13,True,False,5,True
848,Dallas,3,10.675985955560853,Premium,127,Mexican,3.3,679,Main,9,False,False,5,False
425,San Diego,8,10.862371142994533,Budget,133,Indian,4.3,1274,Main,10,False,False,5,True
814,Philadelphia,3,38.70027572302521,Premium,190,French,3.8,687,Dessert,15,False,False,1,True
176,Los Angeles,4,8.341977024295797,Budget,137,Greek,5.0,1814,Side,11,True,False,4,False
877,Chicago,9,15.823874066802025,Budget,144,French,4.2,1993,Main,12,True,False,5,False
308,Philadelphia,7,32.34428272864616,Premium,80,Korean,3.5,1246,Main,19,False,True,2,False
267,San Antonio,4,13.395568162443146,Budget,2,Japanese,3.2,1042,Main,15,False,False,3,False
541,Los Angeles,9,4.592612654825949,Budget,30,Italian,4.3,1613,Dessert,9,False,False,4,False
155,Chicago,9,23.210025569718226,Premium,16,Italian,4.4,1581,Main,12,True,False,2,False
903,Philadelphia,10,12.650653466956308,Budget,139,Italian,3.8,740,Side,9,False,False,5,False
291,Houston,6,21.85064603961214,Premium,153,Italian,4.0,1719,Main,16,False,False,3,False
132,Los Angeles,5,21.1502334024507,Budget,176,Chinese,3.5,1919,Drink,15,False,False,5,False
931,San Antonio,4,10.299226526648312,Premium,122,Greek,4.1,334,Side,17,False,False,2,True
719,San Antonio,6,18.5114005066071,Premium,108,French,4.2,825,Drink,14,True,False,4,True
111,Phoenix,6,16.897789730139113,Budget,171,Japanese,4.9,531,Main,14,True,False,5,False
458,San Diego,2,23.044739465462214,Budget,87,Chinese,4.0,596,Dessert,20,False,True,5,True
111,Phoenix,6,16.897789730139113,Budget,51,American,3.9,621,Dessert,18,False,True,2,False
904,Philadelphia,5,7.297530233320402,Budget,152,American,2.9,1295,Dessert,17,False,False,1,False
333,Houston,4,11.62645336775952,Budget,140,French,3.2,1727,Drink,9,False,False,5,False
858,Phoenix,8,7.838532919433128,Budget,161,Greek,3.6,985,Dessert,14,True,False,3,True
727,Philadelphia,7,7.084398416705875,Budget,194,Thai,4.2,166,Side,20,False,True,5,False
665,San Antonio,5,11.800066793821951,Premium,196,Indian,4.3,1867,Main,18,False,True,4,False
391,Chicago,5,10.256819124457891,Premium,153,Italian,4.0,306,Drink,21,False,True,2,True
901,Chicago,6,6.435516098934595,Budget,107,Greek,3.5,1819,Main,18,False,True,2,True
718,Phoenix,8,7.351385500606492,Budget,162,Italian,4.1,1110,Drink,17,False,False,4,False
606,Los Angeles,4,16.072542028667094,Budget,5,Mexican,3.8,394,Side,18,False,True,2,False
299,Phoenix,7,9.321615093920368,Budget,58,Mexican,3.7,1239,Dessert,20,False,True,5,False
244,Dallas,4,11.254130462474656,Budget,90,Mexican,4.4,771,Dessert,19,False,True,4,False
101,San Antonio,3,14.865092224258548,Premium,56,Korean,4.3,169,Side,17,False,False,1,True
584,Los Angeles,7,20.711425042598034,Budget,187,Italian,3.3,1040,Dessert,21,False,True,2,True
999,Dallas,9,48.730413100662304,Premium,94,Chinese,5.0,848,Drink,8,False,False,5,True
71,Chicago,12,11.742261667068966,Budget,117,Japanese,3.6,869,Dessert,9,False,False,3,False
492,San Diego,5,16.495688863690347,Premium,32,American,3.4,1052,Dessert,14,True,False,2,False
396,Phoenix,9,12.83502765224797,Budget,169,Mexican,3.9,186,Main,19,False,True,3,True
419,Philadelphia,5,10.338166417228564,Premium,5,Mexican,3.8,431,Main,16,False,False,4,True
388,Houston,5,21.92530729536254,Budget,43,Greek,4.6,282,Main,10,False,False,4,True
83,Dallas,3,8.103130458354865,Budget,20,Greek,2.8,389,Side,21,False,True,3,True
577,Philadelphia,1,7.704949770853104,Budget,172,Thai,4.3,749,Main,10,False,False,2,True
559,Philadelphia,7,29.389950074482336,Premium,88,French,3.8,234,Side,19,False,True,2,False
695,Los Angeles,2,17.74921265802116,Budget,109,Greek,3.2,1217,Main,9,False,False,2,True
878,New York,6,11.427086729474286,Budget,12,Indian,4.0,1012,Drink,22,False,False,4,False
125,New York,3,15.528204232020173,Budget,157,Italian,3.4,1549,Dessert,10,False,False,5,False
215,Chicago,8,6.540858214407393,Budget,178,Mexican,4.1,1789,Main,21,False,True,5,False
856,Philadelphia,4,25.659177779482903,Budget,125,Korean,3.6,338,Drink,10,False,False,2,False
900,Los Angeles,7,38.952254514991644,Budget,157,Italian,3.4,943,Drink,15,False,False,5,False
189,San Diego,8,13.62935481975054,Budget,32,American,3.4,1190,Drink,12,True,False,5,False
508,San Diego,6,14.364420748157332,Budget,37,American,3.9,1623,Side,13,True,False,5,True
581,San Antonio,5,23.068837782480024,Budget,85,Indian,4.1,1305,Dessert,15,False,False,5,False
205,Dallas,4,7.0417904037604355,Budget,51,American,3.9,366,Drink,15,False,False,5,False
416,San Antonio,5,6.194518927352014,Budget,43,Greek,4.6,1765,Side,19,False,True,2,False
397,Phoenix,5,3.3131290384583196,Budget,98,Indian,4.1,294,Main,16,False,False,4,True
893,San Jose,8,24.89306025327394,Premium,92,Greek,3.8,178,Main,15,False,False,2,False
291,Houston,6,21.85064603961214,Premium,177,Greek,3.1,694,Main,20,False,True,5,False
109,Houston,6,23.18458184099758,Budget,147,Greek,3.4,236,Drink,22,False,False,1,False
285,Dallas,6,33.757221941098585,Premium,181,Mexican,4.3,1466,Side,15,False,False,4,False
816,San Antonio,8,8.00890191954807,Budget,75,Indian,3.7,136,Main,19,False,True,5,True
49,San Jose,5,25.044059270452582,Budget,20,Greek,2.8,1648,Drink,12,True,False,3,True
350,Los Angeles,4,9.260704855692,Budget,167,Thai,4.8,312,Dessert,19,False,True,5,True
255,Los Angeles,8,17.9820347168835,Premium,26,Thai,3.8,1715,Drink,8,False,False,3,False
995,Dallas,5,7.627628421994414,Budget,97,Korean,5.0,1817,Dessert,17,False,False,2,True
798,Los Angeles,5,7.718303147663253,Budget,59,Korean,4.2,753,Side,8,False,False,5,False
159,Philadelphia,6,26.357412675788883,Premium,174,Thai,3.9,1387,Dessert,16,False,False,2,True
861,Dallas,5,15.37710729316087,Premium,38,French,4.7,316,Dessert,10,False,False,3,False
195,Dallas,8,18.607030719940703,Budget,35,Chinese,3.1,245,Main,8,False,False,3,False
25,Houston,3,5.610659578041228,Budget,100,Mexican,4.0,97,Drink,22,False,False,2,False
217,New York,7,22.472497288640326,Budget,52,Mexican,4.0,518,Side,13,True,False,4,False
139,Houston,7,16.506981822506155,Budget,75,Indian,3.7,1609,Drink,15,False,False,2,True
899,San Antonio,4,32.399646137147826,Premium,104,Korean,4.0,1799,Main,9,False,False,3,False
258,Los Angeles,9,11.670372615542163,Budget,106,Thai,3.9,378,Side,21,False,True,2,False
88,Philadelphia,5,3.8537219348363365,Budget,89,American,3.8,202,Drink,11,True,False,4,False
438,Phoenix,4,25.073612585636308,Budget,58,Mexican,3.7,1750,Main,17,False,False,2,False
962,San Jose,3,5.0179184280535365,Budget,92,Greek,3.8,297,Drink,18,False,True,1,True
392,Chicago,9,5.465030849812728,Budget,8,Mexican,4.0,1756,Main,10,False,False,1,False
732,Dallas,11,12.797491485349239,Budget,45,American,4.1,344,Main,15,False,False,3,False
775,Chicago,7,20.905829208276423,Budget,53,Italian,3.7,1752,Drink,14,True,False,2,False
973,San Diego,7,13.232842797643606,Budget,46,Indian,4.1,566,Side,12,True,False,4,True
452,Philadelphia,4,6.986756909329063,Budget,62,Greek,3.9,1935,Side,12,True,False,1,False
61,Dallas,4,9.809470499640463,Budget,37,American,3.9,1200,Main,18,False,True,4,True
150,San Diego,6,13.44056520636521,Budget,23,Thai,4.6,956,Side,22,False,False,1,False
425,San Diego,8,10.862371142994533,Budget,111,Indian,4.5,1337,Drink,17,False,False,4,False
741,Houston,10,2.707928171531801,Budget,120,Chinese,5.0,435,Dessert,12,True,False,3,True
872,Philadelphia,5,18.26484924914795,Budget,31,Italian,4.0,1028,Dessert,18,False,True,3,False
525,Phoenix,6,13.12416303815921,Budget,149,American,4.2,1536,Drink,19,False,True,2,False
594,Chicago,9,21.952368831614024,Premium,119,Korean,3.2,985,Main,13,True,False,5,False
531,Dallas,5,22.200856625530985,Budget,65,Thai,4.1,902,Drink,16,False,False,3,True
410,San Diego,4,9.324388399744718,Budget,40,Greek,3.6,929,Side,8,False,False,1,False
209,Los Angeles,8,10.736585941457738,Budget,123,Greek,3.7,1167,Side,13,True,False,4,True
586,New York,3,8.836604298577448,Budget,182,Greek,4.9,206,Side,11,True,False,3,True
649,Phoenix,8,25.44515786319869,Premium,36,Japanese,3.3,1566,Drink,8,False,False,1,False
514,New York,5,20.474676449305903,Budget,162,Italian,4.1,964,Side,18,False,True,5,True
33,Chicago,8,10.672513273727798,Budget,166,American,3.6,262,Main,21,False,True,1,False
707,Dallas,3,27.707110524909954,Budget,66,Chinese,3.8,85,Side,20,False,True,5,False
369,San Antonio,7,5.094064007155428,Budget,61,Thai,4.6,1596,Drink,12,True,False,2,True
398,San Diego,9,13.456658958710495,Budget,49,Mexican,4.3,1491,Drink,22,False,False,4,False
730,Phoenix,7,13.515020218075378,Budget,90,Mexican,4.4,1318,Drink,12,True,False,3,True
272,San Antonio,6,29.551242736096825,Budget,92,Greek,3.8,1408,Main,20,False,True,3,True
386,Houston,5,6.162071464388833,Budget,174,Thai,3.9,1917,Dessert,8,False,False,3,False
69,Dallas,7,4.212482485163283,Budget,126,Greek,4.3,1723,Side,15,False,False,2,True
843,Dallas,7,7.4096687788624065,Budget,23,Thai,4.6,1655,Dessert,14,True,False,5,True
845,Houston,11,14.006786037925362,Budget,25,Italian,4.2,586,Drink,10,False,False,1,False
763,San Antonio,3,36.97128196660009,Premium,128,Mexican,4.2,298,Side,17,False,False,2,False
678,Chicago,9,36.08433931978751,Premium,89,American,3.8,216,Dessert,9,False,False,3,True
301,Houston,7,24.134531485989054,Premium,107,Greek,3.5,1685,Side,19,False,True,5,True
881,Houston,5,4.264486895269036,Budget,186,Indian,3.4,1786,Main,22,False,False,1,False
733,Dallas,7,6.690265730373263,Premium,195,Indian,3.6,629,Main,18,False,True,1,True
196,New York,7,37.01230620363958,Premium,42,Mexican,4.0,675,Drink,22,False,False,3,False
687,Philadelphia,7,38.977516708448576,Premium,153,Italian,4.0,1023,Drink,19,False,True,5,False
630,Phoenix,2,12.50127311629466,Budget,62,Greek,3.9,268,Side,14,True,False,4,False
743,San Diego,4,13.505631383582582,Premium,163,Chinese,3.5,758,Drink,11,True,False,5,True
752,Chicago,5,20.44465968337411,Budget,113,Chinese,3.0,657,Side,17,False,False,1,False
5,San Antonio,5,11.296615993751907,Premium,144,French,4.2,1228,Dessert,18,False,True,3,True
12,Chicago,5,18.9892727913518,Budget,110,Indian,3.7,296,Dessert,13,True,False,1,False
749,San Antonio,8,9.070739933526387,Budget,173,French,3.7,1750,Main,21,False,True,1,True
551,Chicago,3,12.786808949271183,Budget,185,Mexican,4.3,710,Side,10,False,False,2,False
358,New York,3,13.14678755017214,Budget,70,Japanese,4.2,1285,Dessert,12,True,False,2,False
388,Houston,5,21.92530729536254,Budget,183,Thai,3.1,1991,Side,15,False,False,3,True
441,Chicago,9,17.353916431718257,Budget,32,American,3.4,23,Dessert,19,False,True,4,True
526,Philadelphia,5,8.673561914394547,Budget,189,American,3.2,1210,Main,8,False,False,2,False
921,Los Angeles,8,17.499586562192814,Budget,109,Greek,3.2,1490,Side,14,True,False,4,True
884,Dallas,5,48.97094231744648,Premium,54,Japanese,4.0,957,Main,16,False,False,4,False
57,San Diego,8,10.63850289712026,Budget,116,Greek,3.9,545,Drink,8,False,False,1,False
873,San Diego,4,21.07892147870789,Budget,37,American,3.9,1620,Dessert,14,True,False,1,True
310,Los Angeles,3,6.296467390044268,Budget,94,Chinese,5.0,1236,Dessert,10,False,False,5,False
459,San Antonio,4,16.43473683937745,Budget,165,Italian,4.0,458,Main,8,False,False,1,False
961,Chicago,9,8.284612265661655,Budget,154,Indian,4.6,1666,Main,15,False,False,1,False
519,Chicago,2,12.497663909311564,Premium,140,French,3.2,1577,Side,19,False,True,2,False
949,San Antonio,3,10.167652365999986,Budget,112,Korean,3.7,901,Main,18,False,True,2,True
68,Phoenix,8,12.518096144452317,Budget,193,Greek,3.1,844,Main,15,False,False,1,False
692,San Diego,7,7.6043541453684425,Budget,183,Thai,3.1,1321,Drink,9,False,False,1,False
818,Chicago,3,10.43510020232656,Budget,62,Greek,3.9,1208,Main,20,False,True,1,True
647,Los Angeles,8,20.83425475843017,Premium,137,Greek,5.0,1469,Side,13,True,False,4,True
886,Los Angeles,4,10.346710268936228,Budget,177,Greek,3.1,1400,Drink,21,False,True,3,False
769,Chicago,8,15.443443324957373,Premium,142,Greek,3.9,675,Drink,17,False,False,1,True
152,Dallas,9,40.63678618674994,Premium,99,Indian,4.1,1199,Side,12,True,False,1,True
790,Philadelphia,8,38.16460173795079,Premium,128,Mexican,4.2,1897,Side,19,False,True,2,True
233,San Antonio,3,15.703424901494333,Budget,140,French,3.2,954,Main,11,True,False,4,False
476,Phoenix,11,13.191589569081113,Budget,172,Thai,4.3,655,Main,9,False,False,2,False
651,New York,5,33.0579577668825,Premium,96,Japanese,4.3,1442,Side,8,False,False,2,False
66,Chicago,9,8.055737159625739,Budget,120,Chinese,5.0,1067,Main,8,False,False,1,True
308,Philadelphia,7,32.34428272864616,Premium,4,Chinese,4.4,1754,Main,22,False,False,5,True
956,San Jose,6,18.20283536631857,Budget,38,French,4.7,195,Side,11,True,False,2,True
833,San Antonio,4,40.21282587819581,Budget,97,Korean,5.0,1828,Side,15,False,False,5,False
663,San Jose,11,7.480629800433634,Budget,94,Chinese,5.0,446,Main,19,False,True,5,True
51,Chicago,5,26.923739536443286,Budget,171,Japanese,4.9,717,Dessert,17,False,False,4,False
854,San Diego,7,29.934069348153063,Premium,17,Chinese,4.1,1268,Drink,14,True,False,3,True
350,Los Angeles,4,9.260704855692,Budget,185,Mexican,4.3,467,Drink,9,False,False,2,False
778,Houston,4,18.87964926719939,Budget,162,Italian,4.1,633,Main,13,True,False,5,False
731,Los Angeles,2,10.581411288655234,Budget,143,Thai,3.9,795,Dessert,11,True,False,5,False
16,San Antonio,7,33.82654362600106,Premium,177,Greek,3.1,986,Side,8,False,False,3,True
654,Phoenix,5,20.571889689526913,Budget,114,Greek,4.1,88,Drink,15,False,False,4,True
